hhkey	income	kwhpc	wgt
8529	4.8949871768	30.0271674433	178.695445061
8530	13.6561412598	61.3763341506	66.5498185309
8531	8.55661227437	49.1652002714	237.729217386
8532	18.729153252	62.3945540244	129.777530299
8533	8.49892161438	50.1009087671	74.0318540834
8534	32.8663370717	82.2195137206	161.608373925
8535	14.2613092677	31.1972770122	246.434643209
8536	4.34167901002	44.7746912617	90.139249425
8537	27.3157797507	57.6667994025	157.146915973
8538	16.8413731193	74.5041399719	78.4942139628
8539	19.4636873033	69.430201005	78.6882310989
8540	15.515365923	54.138927205	154.449582293
8541	13.2281242846	76.8890625957	111.886453704
8542	11.2584690363	21.3289849539	189.229614255
8543	10.5189779488	77.4840776822	81.4436763026
8544	24.474935884	30.9936310729	185.506937572
8545	16.1132454072	62.3945540244	118.652769929
8546	13.2426908297	34.7151005025	156.075791594
8547	8.08197290298	108.921010957	33.1328043288
8548	20.0318560766	43.4114461314	74.9953865194
8549	9.90652141729	35.5483082565	114.259584454
8550	5.1572185952	38.7420388411	150.318298259
8551	22.3971920403	38.0069606903	66.5548076735
8552	10.8388958263	17.9098804338	178.726727099
8553	12.0556591856	223.611433569	30.1920301755
8554	8.74104868004	29.8497974488	101.504116562
8555	7.02197581497	27.9757283059	213.780762314
8556	5.10783202114	23.8414760619	130.145265497
8557	17.8512642329	49.1652002714	221.509480711
8558	4.54534493554	33.001653509	86.9243578516
8559	14.2916186037	57.6667994025	136.976394907
8560	13.4029438299	40.9175593747	124.459698016
8561	11.0444868042	30.9936310729	120.859295284
8562	17.8451414529	40.9175593747	72.6801389569
8563	23.4452376299	42.9010543213	182.065342558
8564	17.1525636724	69.430201005	50.815193197
8565	20.6489755829	77.4840776822	49.5959015588
8566	35.8383008484	53.3224574734	58.1114659614
8567	82.1658584326	101.986911908	112.519538218
8568	36.2730182243	51.6560517881	75.5781914366
8569	6.3337637971	71.0285249806	21.1665571376
8570	36.2753497117	115.33361845	50.815193197
8571	8.95607798103	106.644875656	33.1263995028
8572	9.45038481382	50.6110550076	147.927391549
8573	5.68168143198	73.7478053185	156.044966228
8574	10.7070827713	27.7720823666	183.668718254
8575	7.07675316595	55.6417147921	34.6736159497
8576	51.6438634359	48.9714262291	110.139740056
8577	5.90020796405	38.7420388411	154.354594499
8578	8.7445448609	27.7720823666	191.952064901
8579	10.062112493	51.6560517881	115.069149896
8580	9.73184575207	34.7151005025	142.254040047
8581	10.9826078687	37.4367284855	229.428060528
8582	9.61515375809	17.7571361565	172.085002437
8583	13.1115709196	97.6187595524	96.3650029004
8584	22.5519103835	122.389323554	85.5329350871
8585	10.3301715796	24.7812217214	38.3281914083
8586	9.91992536933	51.6560517881	136.61322643
8587	6.41010215532	16.7097426169	144.692783158
8588	15.1963092255	30.6881719867	165.380942034
8589	6.17817272143	73.0491795157	43.897067754
8590	13.1115709196	53.3224574734	86.3471243338
8591	7.79963713185	44.7746912617	55.2724611826
8592	11.8004138277	70.6213706209	120.102589636
8593	23.2511885647	22.3873505423	120.151111045
8594	8.74104868004	46.7959155183	133.654333812
8595	8.74104868004	27.7720823666	151.401410281
8596	3.37987219829	25.8280258941	181.198122265
8597	2.62231418392	12.5323094184	141.137476794
8598	3.22544686631	30.9936310729	157.694808309
8599	0.0	38.4445362092	180.816686904
8600	8.44967997062	76.8890625957	85.3557234838
8601	11.3633649644	35.5142624903	79.9003187349
8602	19.6498807262	30.6881719867	178.792031208
8603	21.4155728368	54.138927205	157.365661903
8604	12.984830425	93.5918310366	67.4560272032
8605	5.06106679506	34.2151797792	196.769727081
8606	15.3067398106	40.9175593747	114.319979337
8607	7.51730136073	61.2573704244	206.781691744
8608	6.70147086474	46.28680067	117.309468985
8609	2.40378870208	30.6881719867	196.387378376
8610	3.19048295725	30.6881719867	185.245835306
8611	6.86102441875	30.9936310729	206.781006735
8612	6.24565457823	8.99300546599	219.400911518
8613	15.7338851035	38.7420388411	162.599809026
8614	18.7932586529	22.3873505423	169.508458523
8615	13.7671494656	30.6881719867	167.865466523
8616	20.4674556369	50.5822054936	116.080107728
8617	5.85679398854	25.8280258941	276.068209089
8618	7.79206189828	21.8010875555	249.174561561
8619	14.6377604632	35.5142624903	76.9986242953
8620	19.3325778954	53.3224574734	80.7153299914
8621	40.7533913277	57.6715438067	64.2881842714
8622	15.3265574534	187.183642428	33.2801724113
8623	5.4261514645	17.7741492169	207.490332654
8624	3.37695888928	25.8280258941	203.399578269
8625	19.3019850001	135.982483725	100.889869772
8626	43.0674030623	90.5514242735	262.651639851
8627	14.3208987246	22.3873505423	135.600213574
8628	6.52868874535	44.7746912617	68.0176882027
8629	17.482101561	30.6881719867	136.923649281
8630	14.2770415564	35.5483082565	109.192145476
8631	14.7240044922	22.001099065	131.579558354
8632	12.4597416574	26.7405231533	295.668575055
8633	10.1597209476	61.3763341506	88.7773048438
8634	12.102856052	89.5493923463	40.818287296
8635	9.0906909213	17.7571361565	201.210178117
8636	4.54534493554	17.9098804338	232.750806632
8637	12.5665699894	26.6612238253	180.404426178
8638	16.8993557404	72.1852362734	138.183036729
8639	12.4524951426	66.0032971951	39.0143754692
8640	8.74104868004	26.6612238253	195.30221133
8641	14.404370174	35.5142624903	66.2457091715
8642	15.8055625874	37.266470186	112.50621481
8643	23.9638780495	37.266470186	107.420097944
8644	8.44967997062	23.6761782678	103.761355353
8645	7.61753221357	61.8039297219	101.164215528
8646	19.3241341302	37.4332119292	212.800972352
8647	16.496691065	47.2532741224	102.204286205
8648	41.573738818	76.5717081192	135.514587558
8649	24.1835629737	46.28680067	101.497974322
8650	12.2444571531	26.5779953841	125.120160022
8651	4.66189304944	42.0183692088	114.559846351
8652	137.890045343	130.225939915	147.343079614
8653	19.2303075162	69.430201005	73.2450765787
8654	8.74104868004	34.7151005025	150.734440699
8655	7.42989158808	47.4389934826	74.7603488131
8656	5.87398503225	14.2057089252	199.307568035
8657	3.11035645714	23.6399027298	242.225039912
8658	6.70147086474	11.8380842225	258.085603991
8659	17.1286081646	37.5097019412	200.150698875
8660	13.3266033713	115.33361845	62.287914864
8661	2.42931218766	24.5505336602	142.306671505
8662	3.93347232611	12.5323094184	123.35203987
8663	3.93347232611	20.115262228	111.635500976
8664	2.84084071599	15.344081082	240.869522991
8665	29.5196864682	57.0252930835	100.10193917
8666	6.41184972064	76.8890625957	77.316799155
8667	21.065923244	61.1946715999	104.900432539
8668	7.42989158808	57.6667994025	116.355937668
8669	6.99283852394	34.7151005025	107.356415022
8670	27.8245060978	63.5164828422	141.348687635
8671	9.59330078982	50.6110550076	131.765538061
8672	18.0266613989	53.3224574734	64.0721783744
8673	6.08376953684	17.5369879416	153.352884276
8674	15.1667665498	22.9397642185	160.638859085
8675	8.30166517874	11.2506032106	93.2875924586
8676	10.9239846138	109.6259921	95.4380042314
8677	7.58548161353	45.6892807738	26.6886131776
8678	14.3242489249	48.9714262291	94.9183684806
8679	33.0994438017	35.5483082565	119.713733354
8680	46.6189199922	100.96603006	115.396926286
8681	12.5171781643	24.5505336602	175.130434416
8682	17.9790234404	37.5339543927	155.108103442
8683	9.10817287583	35.5483082565	106.259294583
8684	14.9135376133	38.7420388411	134.406130235
8685	9.07903663502	51.6560517881	112.137965856
8686	8.93597362829	77.4840776822	66.996603667
8687	19.0554879709	29.8497974488	106.222281311
8688	16.8230257839	66.0032971951	32.5018775905
8689	6.68340603836	44.7746912617	55.068203175
8690	8.63615590264	37.4367284855	186.941230428
8691	3.20505160277	11.8380842225	170.534600702
8692	5.24462941807	50.1292376736	26.7369861684
8693	8.25959233358	17.9098804338	160.461441979
8694	33.0295096823	62.3945540244	82.0013300046
8695	6.71268825969	54.138927205	112.677444009
8696	11.2025238412	85.5379445366	53.569062882
8697	7.88559025	23.6761782678	94.8607022128
8698	57.3237973025	260.451879829	67.2767034915
8699	7.04659611175	22.3873505423	105.599266416
8700	8.84856385564	77.4840776822	54.1513197927
8701	7.70217465773	17.7571361565	143.460681868
8702	15.0614085251	46.28680067	97.7966927261
8703	6.11873449612	35.5142624903	67.6843175793
8704	28.8573550106	46.1334375574	167.469417655
8705	70.2914356336	62.3945540244	101.00801084
8706	22.7267299288	31.1972770122	205.539429499
8707	8.25959233358	21.3289849539	161.833284928
8708	53.7574512726	16.7121688444	138.678525943
8709	12.0189435104	38.7420388411	131.702973985
8710	12.8784746918	23.6761782678	113.516030962
8711	11.2584690363	17.9098804338	165.344636604
8712	11.3633649644	67.4864785072	134.544387709
8713	7.43659303899	28.5126514531	204.523904946
8714	9.17810069395	40.2305342788	67.4284556259
8715	10.7077864184	73.7478053185	139.109966897
8716	6.3337637971	69.430201005	57.2714633249
8717	17.482101561	66.0032971951	34.2428600038
8718	4.8949871768	22.3873505423	135.780941552
8719	15.5142001793	51.6560517881	99.0590713756
8720	11.1902887835	21.7593309045	33.1636296947
8721	10.7042891873	85.0052157178	27.3491436839
8722	5.46245650392	10.0258494993	136.926731818
8723	8.47881831187	34.7151005025	121.088887176
8724	6.55578651003	33.5070258769	136.096844468
8725	43.9202758518	187.183642428	28.2258399226
8726	34.9641926197	93.5918310366	57.7290944231
8727	17.9191504242	57.6667994025	114.049092872
8728	1.4859787377	14.924893813	184.923424813
8729	6.07502960979	26.6612238253	120.798443728
8730	20.1539440986	29.8497974488	94.8904315657
8731	47.8390650585	30.9936310729	182.600333907
8732	20.8917653371	43.9336645724	308.613173691
8733	9.04698498476	34.7151005025	138.605230073
8734	13.8309608051	85.5379445366	68.770671973
8735	78.6694465221	202.44422003	36.3991057625
8736	30.5936724806	73.7478053185	159.868567443
8737	11.6255942824	22.3873505423	139.291379884
8738	9.20782085683	80.4610685576	32.8613698573
8739	8.74104868004	23.6761782678	103.540520148
8740	24.3431228291	24.5505336602	184.527604282
8741	9.39382944116	14.2057089252	165.532100495
8742	53.7130374881	37.4367284855	160.405499649
8743	7.65453564899	24.6477595674	131.297905844
8744	17.4296535969	34.7151005025	132.868857823
8745	9.45373606439	26.8203529116	93.5186228673
8746	22.5070345024	51.6560517881	93.0244009182
8747	21.6778021548	50.6110550076	152.360193328
8748	5.21578303785	33.001653509	62.0070501139
8749	24.5317527614	46.7959155183	127.02585264
8750	20.1044052427	38.7420388411	121.62536271
8751	13.2383219164	20.115262228	140.946473694
8752	72.0163372172	45.2129543755	103.104786477
8753	32.1626899772	38.7420388411	138.201531948
8754	6.41033530406	23.648497665	174.563932692
8755	26.4565321285	32.9018540326	74.1354615631
8756	6.80053597389	76.0139213806	33.1247326497
8757	25.540467629	28.5126514531	233.020357331
8758	28.565751052	57.6667994025	165.95771888
8759	8.25959233358	21.3289849539	172.066393049
8760	14.3034965867	14.8562030907	187.079487903
8761	7.69212300647	40.9175593747	110.508537017
8762	9.91016357867	26.6612238253	153.080022704
8763	11.057425509	28.674697906	158.445234716
8764	19.5216804265	40.9175593747	109.636544501
8765	6.3337637971	50.1292376736	35.4846998263
8766	5.78919660758	21.939962063	71.0123496623
8767	2.80529393508	42.5283288164	110.340378938
8768	4.37052434002	20.4587747759	249.261557594
8769	10.664076281	35.5142624903	68.7268771199
8770	15.5171092875	57.349395812	72.3104514858
8771	11.1535731083	90.6259890201	166.096889699
8772	7.71222630898	94.4777478448	63.4886427819
8773	4.04098645149	69.430201005	66.2360619737
8774	7.78594331922	41.4804244921	104.029741538
8775	6.60823237362	46.1334375574	173.809967077
8776	5.28396329065	38.3219871672	72.7305555553
8777	5.13973664067	30.647898576	167.726409872
8778	12.8056314642	26.6612238253	140.360449239
8779	2.27267299288	30.9936310729	170.90347758
8780	3.97717721243	17.7571361565	141.801706345
8781	1.31115709196	30.66651275	123.221203317
8782	11.3668621955	49.2955289576	55.1577794048
8783	9.44033211235	22.3873505423	131.79042669
8784	10.6273711079	30.2894357522	59.7041897817
8785	4.90617516561	24.5505336602	163.662370804
8786	14.7898532576	37.4367284855	149.789700319
8787	11.578397416	71.0285249806	26.3269973856
8788	2.33094652472	20.1929604424	96.9750711411
8789	8.44516402658	30.6881719867	121.360835403
8790	1.7482101561	26.9909648313	160.103753567
8791	5.25468106932	29.6814349464	128.058159892
8792	7.41240858333	21.3289849539	159.934670727
8793	13.5363847252	64.4774653589	60.8011389678
8794	7.1791978816	27.7720823666	161.944256245
8795	6.55578651003	42.7689673569	124.503652705
8796	9.05223083138	53.3224574734	61.8439610949
8797	10.8619796519	37.4367284855	154.076595366
8798	10.3301715796	60.5788715043	27.3225311181
8799	6.38009108163	44.7746912617	58.5185092092
8800	7.33059333019	10.652827922	163.250566749
8801	6.99283852394	26.6612238253	157.535543919
8802	8.46937683817	27.7720823666	207.143832708
8803	5.33553537158	38.2329338156	112.655249745
8804	15.3842460129	30.9936310729	212.381290704
8805	12.4839702223	38.2329338156	116.027247934
8806	11.4916807883	21.3289849539	209.735560969
8807	16.0969354977	35.5483082565	105.248051331
8808	9.44033211235	21.7593309045	38.3886662094
8809	11.5582857118	31.752382131	72.6954488886
8810	7.69212300647	42.7689673569	173.824238079
8811	7.42989158808	38.7420388411	155.975095399
8812	2.79713582967	9.63627399225	37.9354990809
8813	2.48537080648	24.027332941	251.501420012
8814	2.73886229782	29.8497974488	120.827556574
8815	9.90652141729	29.8497974488	112.933808302
8816	14.0931901231	66.0475783014	74.5755907036
8817	7.81309884597	70.2938692095	192.551675351
8818	4.54534493554	14.2057089252	198.255509715
8819	3.84606150324	69.430201005	74.4108005811
8820	5.55581051919	40.9175593747	121.902220162
8821	20.9785134714	10.0258494993	217.00064303
8822	5.82736578669	35.5483082565	114.099007131
8823	4.37052434002	22.3873505423	167.848797991
8824	6.99283852394	29.8497974488	118.675717701
8825	7.17185579676	30.9936310729	192.354278841
8826	4.80757635393	14.924893813	237.759814416
8827	10.5329668731	42.7689673569	145.95536731
8828	10.956026812	230.667236901	35.4022020138
8829	7.17745031628	27.7720823666	177.015120118
8830	15.5302160274	35.5142624903	71.8529916397
8831	8.39140643878	60.5788715043	34.4940867356
8832	4.78310203768	46.1334375574	209.836828004
8833	54.1945001359	94.1618373174	113.403244373
8834	9.90652141729	43.0652519637	119.409589745
8835	19.4453399678	53.3224574734	69.6410204697
8836	10.0078014395	51.4812651856	176.787126578
8837	16.2650546423	41.8560968319	217.388243464
8838	15.2968362403	53.3224574734	74.9572772337
8839	2.925453754	39.0475077501	189.431577486
8840	2.79713582967	33.7517998091	36.2447848475
8841	4.85617736377	27.7720823666	157.120771496
8842	12.8784746918	85.8021184654	93.8784804717
8843	4.43987033651	46.28680067	93.8328475135
8844	16.2801988082	38.7420388411	135.093878398
8845	13.8580564693	84.0963921794	29.2149345786
8846	18.6475721978	76.8890625957	98.0030970925
8847	19.6673563794	34.7151005025	127.534128673
8848	8.14927937312	76.7592250486	53.7678979086
8849	11.1885454191	34.8961343951	163.843441286
8850	15.7338851035	35.5142624903	69.5511359862
8851	30.5936724806	57.6667994025	118.413702091
8852	12.9507402986	51.6560517881	80.0750186417
8853	8.74104868004	51.1191286409	89.6160287984
8854	9.64587267975	32.9524610112	213.386882639
8855	10.6431033967	57.0252930835	94.7761607928
8856	22.3706739968	51.6560517881	103.927595409
8857	14.6456266076	30.6881719867	132.575217671
8858	7.6302367194	14.2057089252	157.388381339
8859	4.37052434002	34.7151005025	122.401248585
8860	7.47010029354	25.0646188368	52.7506836689
8861	13.2566692518	46.7959155183	179.979492801
8862	11.7975047195	22.001099065	151.159031571
8863	9.90652141729	35.5483082565	123.018098406
8864	20.7588285472	62.3945540244	122.720348206
8865	8.74104868004	35.5142624903	82.0824692176
8866	11.6430804378	46.1334375574	207.25857157
8867	6.77431199188	22.3873505423	181.225180086
8868	6.77431199188	38.7420388411	167.635303791
8869	9.25397275469	27.7720823666	208.043933391
8870	8.74104868004	18.9792278937	178.951067262
8871	21.1923801793	76.8890625957	89.6592413946
8872	9.83018410929	154.968155364	24.5154248845
8873	14.7181757737	98.3303808972	87.9092397076
8874	22.9889592468	38.4445362092	183.184417506
8875	23.1637787921	57.6667994025	115.732123598
8876	6.57589086276	40.2305342788	54.7304713332
8877	27.5342989312	30.6881719867	122.097789983
8878	11.2595192559	30.9936310729	144.253236275
8879	17.0625283509	58.9982383611	139.076858171
8880	9.68683019175	32.8636826975	87.7332268685
8881	26.572791432	149.363275325	144.814257933
8882	14.6400919506	38.4445362092	189.034615274
8883	89.4309831768	101.986911908	114.377291684
8884	16.2784554437	101.222110015	56.2952239882
8885	3.49641926197	21.7593309045	27.9512201632
8886	4.80757635393	22.482513665	57.5513233965
8887	23.6008276553	87.8673291447	114.524454264
8888	3.27789272991	17.7571361565	118.342347078
8889	3.37987219829	35.5483082565	85.2508601559
